graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-ELG-CLR-30ML-SGLD-T,GBElg30GlCap,Elegant,"Elegant design 30 ml, clear glass bottle with shiny gold and cap. For use with cologne, perfume or fragrance oil, aftershave and beard oils. Price each Classic, Elegant design is a family of bottles availabel in many sizes. Price each",Clear,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-30ML-SGLD-T_1779482817943_86ujp3.png,
GB-VIA-CLR-15ML-GLD-T-02,GBSqr15Gl,Square,"Square design 15ml, 1/2oz Clear glass bottle with shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-VIA-CLR-15ML-GLD-T-02__GBSqr15Gl__pdp-main__v001.png,
GB-BSR-CBL-60ML-WHT-T-02,GBBstnBlu2ozWhtDropperShnGlTrim,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle and white dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Cobalt Blue,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Boston-Round/GB-BSR-CBL-60ML-WHT-T-02_1779650221363_qbpb4g.png,
GB-RND-FRS-78ML-SPR-SGLD,GBRndFrst78SpryShnGl,Round,"Round design 78 ml, 2.65oz frosted glass bottle with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-78ML-SPR-SGLD_1779532343849_ehfjwf.png,
GB-ELG-FRS-60ML-ASP-PNK,GBElgFrst60AnSpPnk,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-PNK_1779482872577_av1vfp.png,
CMP-LPM-MTGD-18-415-07,Ltn18-415MtGl,Lotion Pump,"Matte Gold Lotion or treatment pump, Threadsize 18-415",,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-LPM-MGLD-18-415__Ltn18-415MtGl__pdp-main__v001.png,
GB-ELG-FRS-30ML-GLD-T,GBElgFrst30GlCap,Elegant,"Elegant design 30 ml, Frosted glass bottle with shiny gold and cap. For use with cologne, perfume or fragrance oil, aftershave and beard oils. Price each Classic, Elegant design is a family of bottles availabel in many sizes. Price each",Frosted,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-30ML-GLD-T_1779482819084_qlhryx.png,
GB-SLK-CLR-100ML-SPR-CPR,GBSlk100SpryCu,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. P",Clear,100 ml (3.38 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415SpBlk.png,
GB-VIA-CLR-15ML-SLV-T-02,GBSqr15Sl,Square,"Square design 15ml, 1/2oz Clear glass bottle with shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-VIA-CLR-15ML-SLV-T-02__GBSqr15Sl__pdp-main__v001.png,
GB-BSR-CBL-60ML-WHT-T-03,GBBstnBlu2ozWhtDropperShnSlTrim,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle and white dropper with a shiny silver trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Cobalt Blue,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Boston-Round/GB-BSR-CBL-60ML-WHT-T-03_1779650250744_mfevlq.png,
GB-RND-FRS-78ML-SPR-MSLV,GBRndFrst78SpryMtSl,Round,"Round design 78 ml, 2.65oz frosted glass bottle with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-78ML-SPR-MSLV_1779532340168_8ar0b8.png,
GB-ELG-FRS-60ML-ASP-RED,GBElgFrst60AnSpRed,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-RED_1779482863679_x9xmou.png,
GB-SLK-CLR-30ML-RDC-BKLT,GBSlk30RdcrBlkLthr,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 10",Clear,30 ml (1.01 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415CpRdcrLthrIvy.png,
GB-SLM-CLR-100ML-SPR-CPR,GBSlm100SpryCu,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415SpShnSl.png,
GB-ELG-CLR-60ML-DRP-SLV,GBElg60DrpSl,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with white dropper with shiny silver collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils. Elegant bottle is a family of bottles availab",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-DRP-SLV_1779482837671_16g3in.png,
GB-RND-FRS-78ML-SPR-SSLV,GBRndFrst78SpryShnSl,Round,"Round design 78 ml, 2.65oz frosted glass bottle with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-78ML-SPR-SSLV_1779532337979_mielwm.png,
GB-ELG-FRS-60ML-ASP-MSLV,GBElgFrst60AnSpMtSl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-MSLV_1779482875675_f2u5j4.png,
GB-SLM-CLR-30ML-RDC-BKLT,GBSlm30RdcrBlkLthr,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price eac",Clear,30 ml (1.01 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415CpRdcrLthrBlk.png,
GB-RND-CLR-128ML-SPR-CPR,GBRnd128SpryCu,Round,"Round design 128 ml, 4.33oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780332132846_nrczy8.png,
GB-CIR-CLR-30ML-SLV-T,GBCrcl30SlCap,Circle,"Circle design 30 ml, clear glass bottle with shiny silver and cap. For use with cologne, perfume or fragrance oil, after shave and beard oils. Price each Classic, Circle design is a family of bottles availabel in many sizes. Price each",Clear,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Circle/GB-CIR-CLR-30ML-SLV-T_1779596621761_voyrfb.png,
GB-ELG-CLR-60ML-DRP-GLD,GBElg60DrpGl,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with white dropper with shiny gold collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils. Elegant bottle is a family of bottles available",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-DRP-GLD_1779482841584_chvf5h.png,
GB-RND-FRS-78ML-SPR-SBLK,GBRndFrst78SpryShnBlk,Round,"Round design 78 ml, 2.65oz frosted glass bottle with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-78ML-SPR-SBLK_1779532338634_araohn.png,
GB-ELG-FRS-60ML-ASP-WHT-02,GBElgFrst60AnSpWht,Elegant,Elegant 60 ml (2.03 oz) Frosted Glass Bottle with Antique Sprayer White Cap,Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-WHT-02_1779482880191_9q688r.png,
CMP-LPM-MTSL-18-415-06,Ltn18-415MtSl,Lotion Pump,"Matte Silver Lotion or treatment pump, Threadsize 18-415",,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-LPM-MSLV-18-415-01__Ltn18-415MtSl__pdp-main__v001.png,
GB-SLK-CLR-100ML-RDC-MSLV,GBSlk100RdcrMtSl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100",Clear,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-SLK-CLR-100ML-RDC-MSLV-01__GBSlk100RdcrMtSl__pdp-main__v001.png,
GB-RND-FRS-128ML-SPR-CPR,GBRndFrst128SpryCu,Round,"Round design 128 ml, 4.33oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-128ML-SPR-CPR_1779532285519_3sg4c2.png,
GB-ELG-FRS-60ML-DRP-SLV,GBElgFrst60DrpSl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with white dropper with shiny silver collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils. Elegant bottle is a family of bottles availab",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-DRP-SLV_1779482835957_70bxqi.png,
GB-RND-FRS-78ML-SPR-MGLD,GBRndFrst78SpryMtGl,Round,"Round design 78 ml, 2.65oz frosted glass bottle with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-78ML-SPR-MGLD_1779532345335_99ssab.png,
GB-ELG-FRS-60ML-AST-GLD,GBElgFrst60AnSpTslGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-AST-GLD_1779482853874_v01jpc.png,
GB-DVA-FRS-46ML-T-30,GBDivaFrst46RdcrBlkLthr,Diva,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,Frosted,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-FRS-46ML-T-30_1779507123325_w1k6bj.png,
GB-ELG-FRS-60ML-DRP-GLD,GBElgFrst60DrpGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with white dropper with shiny gold collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils. Elegant bottle is a family of bottles available",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-DRP-GLD_1779482840554_al1siz.png,
GB-CIR-CLR-100ML-SPR-MGLD,GBCrcl100SpryMtGl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price",Clear,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779529277044_txdp5e.png,
GB-ELG-FRS-60ML-AST-IVGD,GBElgFrst60AnSpTslIvyGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-AST-IVGD_1779482849272_a55s7o.png,
GB-SLM-CLR-100ML-RDC-IVLT,GBSlm100RdcrIvyLthr,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with reducer with ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Pri",Clear,100 ml (3.38 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415CpRdcrLthrBlk.png,
GB-CIR-CLR-50ML-RDC-BKLT,GBCrcl50RdcrBlkLthr,Circle,"Circle design 50 ml, 1.7oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml s",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Circle/GB-CIR-CLR-50ML-RDC-BKLT_1779525127760_kinfzi.png,
GB-RND-CLR-128ML-DRP-SLV,GBRnd128DrpSl,Round,"Round design 128 ml, 4.33oz  clear glass bottle  with white dropper with shiny silver collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Round design bottle is available in 2 sizes",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780332497808_bgv4bq.png,
GB-CIR-CLR-100ML-SPR-SGLD,GBCrcl100SpryShnGl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price",Clear,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779529335930_shtnxo.png,
