family,product_group_slug,sku,website_sku,product_media_count,issue,recommended_next_action,convex_image_url,product_media_sample
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-SBLK,GBDiva30RdcrShnBlk,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804512609-618aed22-0af5-4a3f-8be4-b7d7947d5ed4_418100ac-bec4-4ca6-bd9f-ccbec82e673a.png?v=1779470678,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-BRLT,GBDiva30RdcrBrwnLthr,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804573566-15b265e2-ffa3-42ce-89b8-990b3420a9d1_c06e64f3-03ae-47cf-8a3e-378330fa1d1d.png?v=1779470673,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Sprayer,fine-mist-sprayer-18-415,CMP-SPR-SHBK-18-415-06,Spry18-415ShnBlk,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415ShnBlk.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-SHGD-18-415-05__Spry18-415ShnGl__pdp-main__v001.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-BLK-18-415-02__AnSpTsl18-415Blk__pdp-main__v001_63c8c56f-5265-486a-b36d-936dfb2cb501.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-01__AnSp18-415IvyGl__pdp-main__v001_a7aa6bbe-2238-4b4d-995b-ddf97692da26.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-02__AnSpTsl18-415IvyGl__pdp-main__v001_d72e8275-77b9-4797-8746-84b981074862.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVSL-18-415-01__AnSp18-415IvySl__pdp-main__v001_4f430eab-d3fc-4f6b-b4c1-1c8484d5bbd1.png?v=1781252123
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-LBLT,GBDiva30RdcrLBrwnLthr,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804638369-2a9d7a1f-2f97-4300-8005-34bd638699ce_6b11cfb0-c56f-4551-8a8b-21e91de70071.png?v=1779470668,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Sprayer,fine-mist-sprayer-18-415,CMP-SPR-MTSL-18-415-06,Spry18-415MtSl,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415MtSl.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-SHGD-18-415-05__Spry18-415ShnGl__pdp-main__v001.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-BLK-18-415-02__AnSpTsl18-415Blk__pdp-main__v001_63c8c56f-5265-486a-b36d-936dfb2cb501.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-01__AnSp18-415IvyGl__pdp-main__v001_a7aa6bbe-2238-4b4d-995b-ddf97692da26.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-02__AnSpTsl18-415IvyGl__pdp-main__v001_d72e8275-77b9-4797-8746-84b981074862.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVSL-18-415-01__AnSp18-415IvySl__pdp-main__v001_4f430eab-d3fc-4f6b-b4c1-1c8484d5bbd1.png?v=1781252123
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-SSLV,GBDiva30RdcrShnSl,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804706265-a55cc996-c674-439d-b284-e8a796515fa0_6f7ecc8e-490f-4b18-9a11-7e64acb18d21.png?v=1779470663,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Sprayer,fine-mist-sprayer-18-415,CMP-SPR-SHSL-18-415-06,Spry18-415ShnSl,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415ShnSl.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-SHGD-18-415-05__Spry18-415ShnGl__pdp-main__v001.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-BLK-18-415-02__AnSpTsl18-415Blk__pdp-main__v001_63c8c56f-5265-486a-b36d-936dfb2cb501.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-01__AnSp18-415IvyGl__pdp-main__v001_a7aa6bbe-2238-4b4d-995b-ddf97692da26.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-02__AnSpTsl18-415IvyGl__pdp-main__v001_d72e8275-77b9-4797-8746-84b981074862.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVSL-18-415-01__AnSp18-415IvySl__pdp-main__v001_4f430eab-d3fc-4f6b-b4c1-1c8484d5bbd1.png?v=1781252123
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-MSLV-T,GBDiva30RdcrMtSlTall,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804761238-a3f99d34-6ce1-43fb-8e40-13eaed42fc17_f315ff17-baf2-4330-a6f6-99bf767fdfa8.png?v=1779470659,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Roll-On Cap,roll-on-fitment-20-400,CMP-ROC-MSLV-20400-T,CPRoll20-400TallMattSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallMattSl.gif,
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-MSLV,GBDiva30RdcrMtSl,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219_8df0f439-a5a7-4a5d-bb02-6d9122f2af04.png?v=1779470653,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Roll-On Cap,roll-on-fitment-20-400,CMP-ROC-MGLD-20400-T,CPRoll20-400TallMattGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallMattGl.gif,
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-WHT,GBDiva30RdcrWht,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664_3212d4bb-01c5-4aa8-b97d-35f57dcbb9c5.png?v=1779470648,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Roll-On Cap,roll-on-fitment-20-400,CMP-ROC-SGLD-20400-T,CPRoll20-400TallShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallShnGl.gif,
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-PKLT,GBDiva30RdcrPnkLthr,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09_85508852-a06d-4dc7-9654-54ab4de3e29a.png?v=1779470641,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Roll-On Cap,roll-on-fitment-20-400,CMP-ROC-SBLK-20400-T,CPRoll20-400TallShnBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallShnBlk.gif,
Sleek,sleek-100ml-clear-18-415-reducer,GB-SLK-CLR-100ML-RDC-BKLT,GBSlk100RdcrBlkLthr,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrBlkLthr.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-100ML-RDC-SBLK-01__GBSlk100RdcrShnBlk__pdp-main__v001_fdbce39d-f905-4751-8c5e-5585b86f639a.png?v=1781251974 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-100ML-RDC-MSLV-01__GBSlk100RdcrMtSl__pdp-main__v001_1e8b1fac-baf8-4a49-897f-ce119eefa34f.png?v=1781251974 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-100ML-RDC-MSLV-01__GBSlk100RdcrMtSl__pdp-main__v001.png?v=1781251974 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-100ML-RDC-SBLK-01__GBSlk100RdcrShnBlk__pdp-main__v001.png?v=1781251974
Sleek,sleek-50ml-clear-18-415-antiquespray,GB-SLK-CLR-50ML-ASP-BLK,GBSlk50AnSpBlk,8,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpBlk.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-ASP-LVN.png?v=1781251588 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-ASP-PNK.png?v=1781251588 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-ASP-MSLV.png?v=1781251589 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-ASP-IVSL.png?v=1781251589 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-ASP-GLD.png?v=1781251589
Diva,diva-30ml-clear-18-415-reducer,GB-DVA-CLR-30ML-RDC-IVLT,GBDiva30RdcrIvyLthr,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d_f1d93837-41ac-42bf-a752-5ce642912efc.png?v=1779470636,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804355267-2cb57327-c2cd-499a-9541-e70c9b26f4f8.png?v=1779012205 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804978605-50376cd4-339c-4921-867f-3d7fb212594d.png?v=1779012167 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804920919-e851ad30-0867-4a35-98c1-03fdb2c17a09.png?v=1779012170 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804863815-115e563e-7849-4ab2-b2cc-ef9b56133664.png?v=1779012173 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778804813057-797f214d-ff8d-4a39-b796-f277db6b8219.png?v=1779012177
Roll-On Cap,roll-on-fitment-20-400,CMP-ROC-SSLV-20400-T,CPRoll20-400TallShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallShnSl.gif,
Slim,slim-100ml-clear-18-415-reducer,GB-SLM-CLR-100ML-RDC-BKLT,GBSlm100RdcrBlkLthr,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100RdcrBlkLthr.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-100ML-RDC-SBLK-01__GBSlm100RdcrShnBlk__pdp-main__v001.png?v=1781252053 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-100ML-RDC-MSLV-01__GBSlm100RdcrMtSl__pdp-main__v001_e13a1d05-df50-4a60-9c75-04993df5e894.png?v=1781252053 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-100ML-RDC-MSLV-01__GBSlm100RdcrMtSl__pdp-main__v001.png?v=1781252053 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-100ML-RDC-SBLK-01__GBSlm100RdcrShnBlk__pdp-main__v001_3bdc5780-574b-4d60-85d4-c92feac7d81f.png?v=1781252053
Sleek,sleek-50ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-50ML-AST-BLK,GBSlk50AnSpTslBlk,8,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpTslBlk.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-AST-LVN.png?v=1781251644 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-AST-IVGD.png?v=1781251644 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-AST-IVSL.png?v=1781251645 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-AST-WHT.png?v=1781251644 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-AST-PNK.png?v=1781251644
Cylinder,cylinder-9ml-amber-17-415-lotionpump,LB-CYL-AMB-9ML-LPM-GLD,LBCylAmb9LtnGl,6,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779611065097-eea0fb5c-143e-4b0d-a66f-5f740ae6f6cb_6abcb209-6da6-4e65-ab57-042287969741.png?v=1779628538,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779611065097-eea0fb5c-143e-4b0d-a66f-5f740ae6f6cb.png?v=1779613244 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779613630170_iv01o4.png?v=1779628516 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779613575174_ptqibw.png?v=1779628520 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779612923455_fuz5gs.png?v=1779628525 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779612864985_ht827k.png?v=1779628529
Slim,slim-50ml-clear-18-415-antiquespray,GB-SLM-CLR-50ML-ASP-BLK,GBSlm50AnSpBlk,8,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm50AnSpBlk.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-ASP-PNK.png?v=1781251692 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-ASP-GLD.png?v=1781251692 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-ASP-LVN.png?v=1781251694 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-ASP-IVGD.png?v=1781251692 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-ASP-RED.png?v=1781251693
Slim,slim-50ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-50ML-AST-BLK,GBSlm50AnSpTslBlk,8,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm50AnSpTslBlk.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-AST-GLD.png?v=1781251720 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-AST-IVGD.png?v=1781251720 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-AST-LVN.png?v=1781251720 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-AST-PNK.png?v=1781251720 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-AST-IVSL.png?v=1781251720
Sleek,sleek-5ml-clear-13-415-finemist,GB-SLK-CLR-5ML-SPR-SGLD,GBSleek5SpryGlSh,10,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5SpryGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SPR-MBLK__GBSleek5SpryBlkMatt__pdp-main__v001.png?v=1781251697 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SPR-MSLV__GBSleek5SprySlMatt__pdp-main__v001.png?v=1781251697 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SPR-MCPR__GBSleek5SpryCuMatt__pdp-main__v001.png?v=1781251697 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SPR-MBLU__GBSleek5SpryBluMatt__pdp-main__v001.png?v=1781251697 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SPR-MGLD__GBSleek5SpryGlMatt__pdp-main__v001.png?v=1781251697
